WKT,highway,noname,name,surface,maxspeed,ref,lanes,oneway,service,bridge,layer
"LINESTRING (-59.6376783 13.2535911,-59.6375262 13.2538494,-59.6373387 13.2541957,-59.6372138 13.2544512,-59.637136 13.2545706,-59.6370595 13.2546498,-59.6365607 13.2549766,-59.6361275 13.2551907,-59.6356728 13.2553936,-59.6354288 13.2555111,-59.6352548 13.2556274,-59.6351532 13.2557892,-59.63492 13.2563311,-59.6344828 13.2572222,-59.6343979 13.2574373,-59.6343541 13.2575481,-59.6341982 13.2580106,-59.6339814 13.2585717,-59.6338282 13.258828,-59.633587 13.2590962,-59.6332768 13.259412,-59.6329699 13.2597977,-59.632927 13.2598516,-59.6327468 13.2600187,-59.6324635 13.2602276,-59.6320601 13.2604698,-59.631062 13.2611069,-59.6308507 13.2612221,-59.6301913 13.2615332,-59.6299487 13.2616534,-59.6297083 13.2618205,-59.6294509 13.2620293,-59.6292277 13.2622382,-59.6290303 13.262422,-59.6288844 13.2625055,-59.6286269 13.2625473,-59.6281977 13.2626225,-59.6278287 13.2626977,-59.6274602 13.2627979,-59.627074 13.2629586,-59.6267063 13.2631507,-59.6265075 13.2633429,-59.626353 13.2635768,-59.6262672 13.2637355,-59.6261814 13.2638274,-59.6260526 13.2638943,-59.6258697 13.2639046,-59.6253032 13.2638962,-59.6247968 13.2638544,-59.6244449 13.2638544,-59.6242819 13.2638962,-59.6239335 13.2640124,-59.6237966 13.2640948,-59.6235127 13.2642288,-59.6233427 13.2643563,-59.6230899 13.2645116,-59.6229585 13.2646254)",secondary,,Highway 1,asphalt,,H1,2,,,,
"LINESTRING (-59.6301913 13.2615332,-59.6302466 13.2607647,-59.6301779 13.2605726,-59.6299805 13.2604556,-59.6295761 13.2603219,-59.6294817 13.2601882,-59.6294049 13.2594193,-59.6294221 13.2592606,-59.6294479 13.2591519,-59.6296796 13.2589514,-59.6297654 13.2588345,-59.6297912 13.2585839,-59.6297483 13.2583666,-59.6296104 13.2572891,-59.6296534 13.2570051,-59.6296877 13.2568296)",residential,,Greaves Road,,,,,,,,
"LINESTRING (-59.6268702 13.2568638,-59.6268888 13.2561102,-59.6269561 13.2560273,-59.627082 13.255364)",residential,yes,,,,,,,,,
"LINESTRING (-59.6269501 13.2573476,-59.6267784 13.2572974,-59.6264454 13.2572644,-59.6259728 13.2572308,-59.6258448 13.2572079,-59.6258388 13.2571537,-59.6259063 13.2562573,-59.6259583 13.2560959,-59.6259708 13.2560571,-59.6259861 13.2559705,-59.625937 13.2555642,-59.6258971 13.2553281,-59.6258511 13.2551877,-59.625848 13.2550921,-59.6258787 13.2549696,-59.6259647 13.2546499,-59.6259831 13.2544856,-59.6259432 13.2539806)",residential,yes,,,,,,,,,
"LINESTRING (-59.6259583 13.2560959,-59.6268888 13.2561102,-59.6269377 13.2561109,-59.6276959 13.2561767)",residential,yes,,,,,,,,,
"LINESTRING (-59.622379 13.2615856,-59.6223903 13.2614489,-59.6224285 13.2610662,-59.6225102 13.2604063,-59.62257 13.2597921,-59.6225952 13.2594032,-59.6227127 13.2585512,-59.622787 13.2577519,-59.6228445 13.2572091,-59.6228774 13.2570617,-59.6230135 13.2564888,-59.6232367 13.2557405,-59.6233967 13.2551659,-59.6235651 13.2545493,-59.6235939 13.2545075,-59.6237561 13.253975,-59.6238032 13.2537542,-59.6238189 13.2534283)",trunk,,Ronald Mapp Highway,asphalt,80,H2A,2,,,,
"LINESTRING (-59.627637 13.260158,-59.627543 13.2598426,-59.6273357 13.2595776,-59.627164 13.2594189,-59.627061 13.2591349,-59.6270181 13.2585501,-59.6269844 13.2575063,-59.6269501 13.2573476)",residential,,Corbins Road,,40,,,,,,
"LINESTRING (-59.6220351 13.2509557,-59.6225831 13.2508139,-59.6229265 13.2507804,-59.6229007 13.2504964,-59.6228907 13.2503768)",residential,,The Rock Avenue,,,,,,,,
"LINESTRING (-59.6221054 13.2516641,-59.6220351 13.2509557,-59.6220167 13.2508139)",residential,,The Rock Avenue,,,,,,,,
"LINESTRING (-59.6208641 13.2520127,-59.620949 13.2520119,-59.6212237 13.2519952,-59.6215842 13.2519952,-59.6217527 13.2519411,-59.6219747 13.2517486,-59.6221054 13.2516641,-59.6226183 13.2514652,-59.6230856 13.251357,-59.6235207 13.2513245)",unclassified,,Four Hill,asphalt,,,,,,,
"LINESTRING (-59.6168919 13.2512881,-59.6170314 13.2512881,-59.6172996 13.2513194,-59.6175571 13.2513403,-59.6179434 13.2513403,-59.618394 13.2513403,-59.6186407 13.2512672,-59.6189197 13.2512463,-59.6191767 13.2512353,-59.6193698 13.2512145,-59.6196058 13.2512145,-59.6197453 13.2512353,-59.6199599 13.2512771,-59.6202276 13.2513711,-59.6204643 13.2514945,-59.6205364 13.2515945,-59.6205394 13.2517092,-59.6206115 13.2518673,-59.620754 13.2519644,-59.6208641 13.2520127)",residential,,Four Hill,asphalt,,,,,,,
"LINESTRING (-59.6217527 13.2519411,-59.621931 13.2522361,-59.6220437 13.2524149,-59.6221228 13.2524567,-59.6225828 13.2525794,-59.6227102 13.2526251,-59.6229811 13.2528196,-59.6230173 13.2528352,-59.6230549 13.2528392,-59.6230911 13.2528326,-59.6231206 13.2528157,-59.6231394 13.2527856,-59.6231487 13.2527413,-59.6230374 13.2518249,-59.6230188 13.2517837,-59.6229744 13.2517661,-59.6229047 13.251774,-59.6225038 13.2519341,-59.621931 13.2522361)",residential,,Hibiscus Drive,,,,,,,,
"LINESTRING (-59.620362 13.252984,-59.6203907 13.2528307,-59.6205631 13.2523833,-59.6206575 13.2521744,-59.6207777 13.2520408,-59.6208641 13.2520127)",unclassified,,Orange HIll,,40,,,,,,
"LINESTRING (-59.6201607 13.2531562,-59.620362 13.252984)",unclassified,,Four Hill,,,,,,,yes,1
"LINESTRING (-59.6230538 13.2545263,-59.6229194 13.2545048,-59.6226874 13.2544343,-59.6225439 13.2544069,-59.6224004 13.2544095,-59.6221831 13.2543873,-59.6221241 13.2543599,-59.622104 13.2543325,-59.6220893 13.254279,-59.6220906 13.2542255,-59.6221054 13.2541589,-59.6221483 13.2540493,-59.6221764 13.2538495,-59.6221724 13.2537164)",residential,,,,,,,,,,
"LINESTRING (-59.6180775 13.2532691,-59.6183182 13.2531231,-59.6186355 13.2530432,-59.6190732 13.2529847,-59.6193393 13.2529513,-59.6195367 13.2530181,-59.6197856 13.2531016,-59.6201607 13.2531562)",unclassified,,Orange Hill,,40,,,,,,
"LINESTRING (-59.6176313 13.253653,-59.6180775 13.2532691)",unclassified,,Orange Hill,,40,,,,,,
"LINESTRING (-59.62257 13.2597921,-59.6217733 13.2597863,-59.6213049 13.2597821,-59.6208045 13.2597026,-59.6201794 13.2595251,-59.6200579 13.2594491,-59.6199971 13.2593223,-59.6199971 13.2591955,-59.6201273 13.2587392,-59.6206048 13.2579026)",service,yes,,asphalt,,,,,,,
"LINESTRING (-59.6274602 13.2627979,-59.627611 13.2647795,-59.6280144 13.2648631,-59.6294735 13.2649049,-59.6295086 13.2648777,-59.629525 13.2648297,-59.6295422 13.2644203,-59.6295729 13.2643699,-59.6296194 13.2643284,-59.6308211 13.2642365,-59.6309327 13.2642031,-59.6310013 13.2640527,-59.6310939 13.2636372,-59.6311987 13.2631672,-59.6311043 13.2625323,-59.6311129 13.2623568,-59.6311987 13.2619308,-59.6311901 13.2615799,-59.631062 13.2611069)",residential,,Top Bend Road,,40,,,,,,
"LINESTRING (-59.6328697 13.2653251,-59.632766 13.2646403,-59.63248 13.2640848,-59.6323799 13.2640521,-59.6322179 13.2641248)",residential,yes,,,,,,,,,
"LINESTRING (-59.6310939 13.2636372,-59.6305935 13.2636938,-59.6300437 13.2637382)",residential,,,,,,,,,,
"LINESTRING (-59.6299487 13.2616534,-59.6291381 13.2611816,-59.6288463 13.2609811,-59.6286146 13.2607556,-59.6284858 13.260505,-59.6283412 13.2603105,-59.6280837 13.2601685,-59.6277662 13.2601601,-59.627637 13.260158,-59.6267362 13.2601434,-59.6261526 13.2600933,-59.6253028 13.2600431,-59.6242214 13.2600097,-59.6236106 13.2598791,-59.6231388 13.2598375,-59.62257 13.2597921)",unclassified,,Clarke's Road,asphalt,,,,,,,
"LINESTRING (-59.6235127 13.2642288,-59.6233364 13.2641692,-59.6231775 13.2641269,-59.6230317 13.2640507,-59.6229289 13.2640145)",service,yes,,asphalt,,,,,alley,,
"LINESTRING (-59.6229617 13.2644614,-59.6230899 13.2645116)",trunk_link,,,asphalt,,,2,yes,,,
"LINESTRING (-59.6229585 13.2646254,-59.6229697 13.2645665,-59.622969 13.2645097,-59.6229617 13.2644614)",trunk,,Ronald Mapp Highway,asphalt,,H2A,,,,,
"LINESTRING (-59.6297132 13.266144,-59.6297046 13.2659351)",residential,yes,,,,,,,,,
"LINESTRING (-59.6230712 13.2614217,-59.6225125 13.2614385,-59.6223903 13.2614489)",residential,yes,,asphalt,,,,,,,
"LINESTRING (-59.622367 13.2618151,-59.622379 13.2615856)",trunk,,Ronald Mapp Highway,asphalt,80,H2A,2,,,yes,1
"LINESTRING (-59.6229617 13.2644614,-59.6229268 13.2643511,-59.6229154 13.2642702,-59.6229194 13.2641657,-59.6229289 13.2640145,-59.62293 13.2638225,-59.6229214 13.2634215,-59.6228441 13.263054,-59.6226296 13.2626446,-59.6224315 13.2622519,-59.6223849 13.2620888,-59.6223731 13.261972,-59.622367 13.2618151)",trunk,,Ronald Mapp Highway,asphalt,80,H2A,2,,,,
"LINESTRING (-59.6206041 13.2626885,-59.6205525 13.2627997,-59.6205419 13.2630809,-59.6205205 13.2631174,-59.6204747 13.2631418,-59.6197652 13.2631888)",residential,,West Ring Road,asphalt,,,,,,,
"LINESTRING (-59.6191828 13.2628409,-59.6194128 13.2626908,-59.6195416 13.2626281,-59.6196918 13.2625968,-59.6198725 13.2626457,-59.6205525 13.2627997)",residential,,West Ring Road,asphalt,,,,,,,
"LINESTRING (-59.6183885 13.2635325,-59.6182632 13.2632514,-59.618231 13.263147,-59.6182203 13.2630321,-59.6183168 13.2629068,-59.6184134 13.2627711,-59.6185636 13.2626771,-59.6188426 13.2627084,-59.6190142 13.2627502,-59.6191202 13.2627763,-59.6191828 13.2628409)",residential,,East Ring Road,asphalt,,,,,,,
"LINESTRING (-59.6208456 13.2639201,-59.6207794 13.263731,-59.6208094 13.2634845,-59.6208399 13.263066)",residential,yes,,asphalt,,,,,,,
"LINESTRING (-59.6201258 13.2640563,-59.6200679 13.2636696)",residential,yes,,asphalt,,,,,,,
"LINESTRING (-59.62132 13.2643428,-59.6213026 13.2644902,-59.6212728 13.2645122,-59.6212037 13.2645251,-59.6208799 13.2645207,-59.6208531 13.2645168,-59.6208355 13.2644987,-59.6208089 13.2639307)",residential,yes,,asphalt,,,,,,,
"LINESTRING (-59.6202269 13.264859,-59.6201725 13.2645925,-59.6201258 13.2640563)",residential,yes,,asphalt,40,,,,,,
"LINESTRING (-59.6227519 13.264878,-59.6225428 13.2648718,-59.6223122 13.2649475,-59.6219688 13.265018,-59.6216979 13.2650754,-59.6215987 13.265078)",residential,,,,,,,,,,
"LINESTRING (-59.6212237 13.2647568,-59.6212037 13.2645251)",residential,yes,,asphalt,,,,,,,
"LINESTRING (-59.6202269 13.264859,-59.6202694 13.2650704)",residential,yes,,asphalt,40,,,,,yes,1
"LINESTRING (-59.6210235 13.2656925,-59.6208404 13.2656763,-59.6207073 13.2656655)",residential,yes,,asphalt,,,,,,,
"LINESTRING (-59.6203413 13.2655305,-59.6204966 13.2654388)",residential,yes,,asphalt,,,,,,,
"LINESTRING (-59.6197468 13.2629758,-59.6197652 13.2631888,-59.6197826 13.2635099,-59.6197922 13.2636618,-59.6198008 13.2637445)",residential,,West Ring Road,asphalt,,,,,,,
"LINESTRING (-59.6197826 13.2635099,-59.6193076 13.2635225)",residential,,West Ring Road,asphalt,,,,,,,
"LINESTRING (-59.6198388 13.2640911,-59.6198008 13.2637445)",residential,,West Ring Road,asphalt,,,,,,,
"LINESTRING (-59.6191828 13.2628409,-59.619202 13.2628977,-59.6192717 13.2633141,-59.6193076 13.2635225,-59.6193295 13.2637459,-59.6194099 13.2641009)",residential,,Central Drive,asphalt,,,,,,,
"LINESTRING (-59.6188038 13.26339,-59.6187425 13.263115)",residential,,Middletown,asphalt,,,,,,,
"LINESTRING (-59.6182818 13.2635809,-59.6183885 13.2635325,-59.6188038 13.26339,-59.6192717 13.2633141)",residential,,East Ring Road,asphalt,,,,,,,
"LINESTRING (-59.6193295 13.2637459,-59.6186481 13.263921,-59.618491 13.2640069)",residential,yes,,asphalt,,,,,,,
"LINESTRING (-59.6189282 13.2644404,-59.61925 13.2643465,-59.6196685 13.2643151)",residential,,Bow Drive West,,,,,,,,
"LINESTRING (-59.6189644 13.2648664,-59.6193198 13.264785,-59.6195397 13.2647694,-59.6196738 13.2648268,-59.6197865 13.2651819)",residential,,Inner Circle,,,,,,,,
"LINESTRING (-59.6197865 13.2651819,-59.619411 13.2652236,-59.6190462 13.2653019)",residential,,Inner Circle,,,,,,,,
"LINESTRING (-59.6197865 13.2651819,-59.6198455 13.2653437,-59.6198723 13.2654795,-59.6198401 13.2655369,-59.6195075 13.2655578,-59.619368 13.2655839,-59.6191299 13.2656483)",residential,,1st Avenue Inner Circle,,,,,,,,
"LINESTRING (-59.6160425 13.2643224,-59.6160151 13.2644662)",residential,yes,,,,,,,,,
"LINESTRING (-59.615851 13.2642966,-59.6159198 13.2643735,-59.6160151 13.2644662,-59.6160848 13.2644962,-59.616188 13.2646032)",residential,yes,,,,,,,,,
"LINESTRING (-59.6160848 13.2644962,-59.6161364 13.2644665,-59.6162309 13.2644832,-59.6163114 13.2645719,-59.6164509 13.2645406,-59.6166225 13.2645406,-59.616821 13.2645719,-59.6169605 13.264645,-59.6170624 13.2647338,-59.6171027 13.2648656,-59.6170598 13.2650288,-59.6169833 13.2651842,-59.6169337 13.2653081,-59.6169283 13.2653864,-59.6169766 13.2654961,-59.6171268 13.2655953,-59.6172663 13.2656579,-59.6174326 13.2656893,-59.617572 13.2656945,-59.6177598 13.2657154,-59.61791 13.2657154,-59.6179482 13.2657346,-59.6179744 13.2657624,-59.6180066 13.2659033)",residential,yes,,,,,,,,,
"LINESTRING (-59.6169766 13.2654961,-59.6168419 13.2654021)",residential,yes,,,,,,,,,
"LINESTRING (-59.6167245 13.2655222,-59.6168419 13.2654021,-59.6169337 13.2653081)",residential,yes,,,,,,,,,
"LINESTRING (-59.6221334 13.2662069,-59.6214539 13.2660936)",residential,,,,,,,,,,
"LINESTRING (-59.6208904 13.2662161,-59.6206408 13.2662215)",residential,yes,,asphalt,,,,,,,
"LINESTRING (-59.6044779 13.2508446,-59.6044327 13.2513679,-59.6043572 13.2519777)",residential,,,,,,,,,,
"LINESTRING (-59.608765 13.262258,-59.6083241 13.2621521)",residential,yes,,,,,,,,,
"LINESTRING (-59.6081041 13.2620424,-59.6080934 13.2621573,-59.6078733 13.2621219,-59.6075409 13.2620685)",residential,yes,,,,,,,,,
"LINESTRING (-59.6078733 13.2621219,-59.6078103 13.262525,-59.6077711 13.2627754)",residential,yes,,,,,,,,,
"LINESTRING (-59.6083176 13.2627893,-59.6081524 13.2634208)",residential,yes,,,,,,,,,
"LINESTRING (-59.6078103 13.262525,-59.6075033 13.2624758)",residential,yes,,,,,,,,,
"LINESTRING (-59.6072512 13.2621938,-59.6071543 13.2626602)",residential,yes,,,,,,,,,
"LINESTRING (-59.6061649 13.2618832,-59.6066021 13.2619589,-59.6065618 13.2625601)",residential,yes,,,,,,,,,
"LINESTRING (-59.6071543 13.2626602,-59.6072244 13.2627891,-59.6070609 13.2635799)",residential,yes,,,,,,,,,
"LINESTRING (-59.6048575 13.2618861,-59.60473 13.2621991,-59.6047246 13.2623479)",residential,yes,,,,,,,,,
"LINESTRING (-59.6419774 13.2381781,-59.6426004 13.2380986,-59.6426849 13.2381156,-59.6427412 13.238173,-59.6427855 13.2383179,-59.6428284 13.2386521,-59.6422196 13.2387857)",residential,yes,,,,,,,,,
"LINESTRING (-59.6425705 13.243591,-59.642643 13.2435196,-59.6427429 13.2434471)",primary,,Highway 1,asphalt,60,H1,,yes,,,
"LINESTRING (-59.6427429 13.2434471,-59.6426796 13.243696)",primary,,Highway 1,asphalt,60,H1,,yes,,,
"LINESTRING (-59.6424637 13.2436735,-59.6424767 13.2436423,-59.6425012 13.2436149,-59.6425337 13.2435971,-59.6425705 13.243591,-59.6426119 13.2435991,-59.6426471 13.2436218,-59.6426708 13.2436558,-59.6426796 13.243696,-59.6426753 13.2437269,-59.6426621 13.2437553,-59.642641 13.2437787,-59.6426138 13.2437951,-59.6425829 13.2438032,-59.6425481 13.2438018,-59.6425155 13.2437897,-59.6424885 13.2437683,-59.6424698 13.2437397,-59.6424613 13.2437071,-59.6424637 13.2436735)",primary,,Highway 1,asphalt,,,,,,,
"LINESTRING (-59.6426796 13.243696,-59.6427593 13.2438578)",tertiary,,Queens Street,asphalt,40,,,yes,,,
"LINESTRING (-59.6427593 13.2438578,-59.6425829 13.2438032)",tertiary,,Queens Street,asphalt,40,,,yes,,,
"LINESTRING (-59.6425481 13.2438018,-59.6424067 13.243925)",primary,,Highway 1,asphalt,60,H1,,yes,,,
"LINESTRING (-59.6421896 13.2479062,-59.6423284 13.2487025,-59.6424838 13.2489219,-59.6425066 13.2489283)",residential,,Mango Lane,,,,,yes,,,
"LINESTRING (-59.6427339 13.2524092,-59.6424114 13.2525372,-59.6421199 13.2526101)",unclassified,,Major Walk,,40,,,yes,,,
"LINESTRING (-59.6421199 13.2526101,-59.6422126 13.2530537,-59.6423197 13.253589,-59.642382 13.2538861,-59.6424768 13.2543144,-59.6425197 13.2545262,-59.6425314 13.2546837,-59.6425157 13.2548199,-59.6424193 13.2551169,-59.6423696 13.2552416,-59.6421726 13.2556332,-59.642038 13.2559134,-59.6419283 13.2561723,-59.6418581 13.2564598,-59.6418304 13.2566187,-59.6418154 13.256875,-59.6418108 13.2572964,-59.6418143 13.2574842,-59.6418165 13.2576905,-59.6418036 13.2579632,-59.6417685 13.2581887,-59.6416298 13.2589314,-59.6415355 13.2594161,-59.6413971 13.2601501,-59.6412734 13.260821,-59.6411909 13.2612641,-59.6411561 13.2617602)",primary,,Highway 1B,asphalt,,H1B,2,,,,
"LINESTRING (-59.6211612 13.2681599,-59.6216602 13.2680892,-59.6220251 13.2680141,-59.6222615 13.2679504,-59.6223172 13.2679296,-59.6227464 13.2677625,-59.6231884 13.2676293,-59.6235381 13.2675124,-59.6236794 13.2674508,-59.6237964 13.2673823,-59.6240014 13.2672262,-59.6242421 13.2670361,-59.6243071 13.2669809,-59.6243876 13.2669499,-59.6245963 13.2669264,-59.6254433 13.2669015,-59.6255935 13.2668904,-59.6262388 13.2668565,-59.6265973 13.2668651,-59.6268418 13.2668664,-59.6276223 13.2668713,-59.6286507 13.2668699,-59.629127 13.2668791,-59.6296867 13.2668938,-59.630967 13.266891,-59.6323281 13.266839,-59.6335574 13.2668107,-59.6339942 13.2668038,-59.6357395 13.2667351,-59.6365674 13.2666236,-59.6382243 13.2663761,-59.6387722 13.2663308,-59.6392166 13.2663173,-59.6393369 13.266308,-59.6394557 13.2662714,-59.6396933 13.2661631,-59.6405688 13.2656619,-59.6408864 13.2655449,-59.6411172 13.2655049,-59.6413555 13.2654668,-59.6427361 13.2654041)",tertiary,,Maynards Road,asphalt,,,2,,,,
"LINESTRING (-59.6428279 13.2794672,-59.6427335 13.2794134,-59.6422432 13.2786464,-59.6417187 13.277826,-59.6417079 13.2777145,-59.641783 13.2773099,-59.6417798 13.2771932,-59.641481 13.2766366,-59.641379 13.2764866,-59.6412074 13.2763613,-59.6410529 13.2763446,-59.6408726 13.2763947,-59.6405236 13.2766374,-59.6402655 13.2767228)",residential,,Fustic Village,asphalt,,,,,,,
"LINESTRING (-59.6424945 13.2849826,-59.6421243 13.2842966,-59.6413519 13.2828765,-59.6412317 13.2826927,-59.6404932 13.2820082,-59.6401867 13.2817241)",unclassified,,Checker Hall Road No 1,asphalt,40,,,,,,
"LINESTRING (-59.6423291 13.2949591,-59.6426633 13.2956677,-59.6426848 13.2957156)",residential,yes,,,,,,,,,
"LINESTRING (-59.642687 13.2977587,-59.6424218 13.2973797)",residential,,2nd Avenue,asphalt,,,,,,,
"LINESTRING (-59.6422054 13.3004101,-59.6414975 13.3000559,-59.6411493 13.2998671,-59.6408703 13.2997481,-59.6406391 13.2996731,-59.6405036 13.29958,-59.6404126 13.2994959)",service,,,,,,,,,,
"LINESTRING (-59.6373038 13.3121574,-59.6368162 13.3116107,-59.6367974 13.3115722,-59.6367897 13.3115311,-59.6368001 13.3114881,-59.6368205 13.3114496,-59.6372641 13.3108997,-59.6378302 13.3100578,-59.6380201 13.3096782,-59.6382374 13.3090884,-59.6386297 13.3078984,-59.6391064 13.3069167,-59.6395879 13.3059573,-59.6399831 13.3051259,-59.6408903 13.30311,-59.6413488 13.3022835,-59.6417401 13.3014278,-59.6422054 13.3004101,-59.6422246 13.3003682,-59.64236 13.3000283,-59.6423937 13.2998126,-59.6423761 13.2996213,-59.6423452 13.2993707,-59.6422731 13.2989043,-59.6421347 13.2980452,-59.6420194 13.2974365,-59.6419877 13.2973044,-59.6419571 13.2972604,-59.6418407 13.2971763,-59.641322 13.2968826,-59.6412804 13.296844,-59.6412509 13.2968007,-59.6412368 13.2967552,-59.641251 13.2965244,-59.6412917 13.2962154,-59.6413564 13.2959447,-59.6414737 13.2956287,-59.6416585 13.2953272,-59.6417181 13.2952165,-59.6417605 13.2950689,-59.641799 13.2948608,-59.6418112 13.2945637,-59.6417793 13.2942284,-59.6417143 13.2938147,-59.6414339 13.2927511,-59.6410718 13.2904002,-59.640921 13.2897978,-59.6405495 13.2887021,-59.6405111 13.2885794,-59.640359 13.2880938,-59.6402312 13.2875695,-59.6402109 13.2874709,-59.6401058 13.2869812,-59.6399936 13.2863775)",tertiary,,Highway 1B,asphalt,60,H1B,2,,,,
"LINESTRING (-59.6399831 13.3051259,-59.639667 13.305066,-59.6381972 13.3049512)",residential,,,,,,,,,,
"LINESTRING (-59.6267349 13.278257,-59.6259109 13.2781067,-59.6252843 13.2780231,-59.6251127 13.2779563,-59.6250526 13.277831,-59.6231904 13.277886,-59.6216431 13.2779346,-59.6215239 13.2778808)",residential,yes,,unpaved,,,,,,,
"LINESTRING (-59.6288734 13.2947038,-59.6288028 13.2945336,-59.6287519 13.294377,-59.6287197 13.294142,-59.6286768 13.2939645,-59.6284327 13.2932885,-59.6283603 13.2932232,-59.6282986 13.2932075,-59.6281967 13.293218,-59.6276736 13.2934085,-59.6275368 13.2934138,-59.6274503 13.2933818,-59.6273813 13.2933433,-59.6273008 13.2932206,-59.6265974 13.291151)",service,,,,,,,,,,
"LINESTRING (-59.6223481 13.284863,-59.6219699 13.2848865,-59.6217125 13.2848791)",service,,,,,,,,,,
"LINESTRING (-59.6288986 13.3026411,-59.6290821 13.3024995,-59.6293311 13.3022739,-59.629537 13.3019398,-59.6296143 13.3016809,-59.6296143 13.3013802,-59.6294855 13.300453,-59.6294169 13.3000855,-59.6294083 13.2997764,-59.6294512 13.2995091,-59.6295122 13.2993972,-59.6296915 13.2991667,-59.6299147 13.298891,-59.6301035 13.2987323,-59.6303524 13.2986655,-59.6305842 13.2984734,-59.6314253 13.2975295,-59.6320347 13.2969448,-59.6322836 13.296619,-59.632524 13.2961429,-59.6327557 13.295742,-59.6329978 13.295378,-59.6331051 13.2951066,-59.633144 13.294869,-59.6331507 13.2945949,-59.6331105 13.2943835,-59.6329219 13.2930577,-59.6329219 13.292782,-59.6329563 13.2925398,-59.6331365 13.292214,-59.6336086 13.2916794,-59.6337373 13.2914121,-59.6336944 13.2912116,-59.6336172 13.2908274,-59.6335914 13.2905267,-59.6336601 13.2902761,-59.6338832 13.2899253,-59.6339557 13.2897091,-59.6339509 13.2895282)",unclassified,,Hannays Road,asphalt,40,,,,,,
