WKT,highway,noname,name,surface,maxspeed,ref,lanes,oneway,service,bridge,layer
"LINESTRING (-7015580.54942508 -2905743.54663549,-7015504.21797209 -2905765.129599,-7015482.62819966 -2905762.26169753,-7015469.60228336 -2905739.27652232,-7015444.98625954 -2905677.38597008,-7015326.30948003 -2905293.64375299)",track,yes,,,,,,,,,
"LINESTRING (-7015444.98625954 -2905677.38597008,-7015357.96967848 -2905714.16732226,-7015210.58552696 -2905780.29072096,-7015117.46924382 -2905824.32322937)",track,yes,,,,,,,,,
"LINESTRING (-7014955.90542849 -2905447.47994033,-7015081.94795399 -2905745.5832715,-7015117.46924382 -2905824.32322937,-7015237.742676 -2906110.69655351)",track,yes,,,,,,,,,
"LINESTRING (-7015081.94795399 -2905745.5832715,-7015000.02500452 -2905777.18150735,-7014778.84440071 -2905863.53996762,-7014654.2797273 -2905904.51849245)",track,yes,,,,,,,,,
"LINESTRING (-7014064.19010558 -2907386.15344303,-7014041.51837087 -2907369.27926142,-7014007.99314062 -2907337.91884686,-7013975.67401795 -2907307.74608929,-7013937.690556 -2907279.78682845)",track,,,,,,,,,,
"LINESTRING (-7015276.30667731 -2905309.83341993,-7015234.06525603 -2905172.8266244,-7015151.85239612 -2904967.73143202,-7015109.00850232 -2904872.65354069)",track,yes,,,,,,,,,
"LINESTRING (-7015037.7959647 -2905413.56783681,-7014970.44272464 -2905269.18005804,-7014908.58164684 -2905103.43253523)",track,yes,,,,,,,,,
"LINESTRING (-7014908.58164684 -2905103.43253523,-7014936.50901445 -2905076.12135185,-7015109.00850232 -2904872.65354069,-7015132.95249329 -2904847.26549048,-7015251.25906328 -2904806.57128456,-7015298.9266452 -2904795.31020366,-7015568.17560477 -2904749.036697)",track,yes,,,,,,,,,
"LINESTRING (-7020016.10522428 -2905445.22188024,-7020043.52985922 -2905470.13519291,-7020066.6726549 -2905472.47319177,-7020310.04269889 -2905402.43777933,-7020332.5348534 -2905387.83644236,-7020351.36324756 -2905362.47060017,-7020379.39875759 -2905333.93779119,-7020422.41035085 -2905314.00494383,-7020505.99843232 -2905292.11943895,-7020574.65007889 -2905266.77908904,-7020695.18034518 -2905237.3454922)",track,yes,,,,,,,,,
"LINESTRING (-7020432.8495063 -2903624.50078334,-7020367.07583581 -2903643.15219095,-7020195.8702419 -2903679.5302583,-7020103.63019759 -2903711.27834521)",track,,,,,,,,,,
"LINESTRING (-7021060.11493695 -2902237.47043202,-7020709.71619634 -2902302.49556265)",track,yes,,,,,,,,,
"LINESTRING (-7021765.1281571 -2896866.94816051,-7021733.70887906 -2897090.80240915,-7021758.52928273 -2897458.43576608)",track,yes,,,,,,,,,
"LINESTRING (-7021589.59098712 -2896831.35378584,-7021534.5780898 -2897061.6199087,-7021561.93400702 -2897251.44137168,-7021606.9611861 -2897462.6398325)",track,yes,,,,,,,,,
"LINESTRING (-7022542.91167064 -2896542.18290072,-7022163.71809881 -2896995.43693848)",track,yes,,,,,,,,,
"LINESTRING (-7021562.3095963 -2896604.11370497,-7021497.91652607 -2896809.73350928)",track,yes,,,,,,,,,
"LINESTRING (-7022738.07844243 -2896699.87273001,-7022887.72182595 -2896534.80738642,-7023010.35414231 -2896396.25863633)",track,yes,,,,,,,,,
"LINESTRING (-7020889.35543981 -2896754.97118388,-7021094.61063307 -2896761.72750424,-7021497.91652607 -2896809.73350928,-7021589.59098712 -2896831.35378584,-7021765.1281571 -2896866.94816051,-7021941.65778573 -2896895.33307946)",track,yes,,,,,,,,,
"LINESTRING (-7022279.58691212 -2896352.23153987,-7022542.91167064 -2896542.18290072,-7022738.07844243 -2896699.87273001,-7022798.28678876 -2896766.26100396,-7023050.01655294 -2896983.4663151)",track,yes,,,,,,,,,
"LINESTRING (-7022409.78960462 -2896154.77514328,-7022536.82367344 -2896242.18328467,-7022887.72182595 -2896534.80738642)",track,yes,,,,,,,,,
"LINESTRING (-7022536.82367344 -2896242.18328467,-7022788.97262991 -2896067.21805814,-7022819.13452759 -2896049.93182171,-7022846.38295314 -2896049.12058181,-7022874.75400324 -2896061.66280638,-7022901.15727854 -2896083.46260206,-7022933.03105007 -2896141.18227954,-7022956.2511576 -2896208.76107924,-7022976.0535964 -2896296.42456685,-7022986.35285341 -2896356.43135717,-7023010.35414231 -2896396.25863633)",track,yes,,,,,,,,,
"LINESTRING (-7020487.51090526 -2901487.48097175,-7020682.77141545 -2902023.27366875,-7020700.24042501 -2902084.23774302,-7020717.2382931 -2902153.93726238,-7020709.71619634 -2902302.49556265,-7020714.19648428 -2902410.87991991,-7020729.66892878 -2902481.10453146,-7020757.63868259 -2902572.78553797,-7020774.61527074 -2902637.35275706,-7020799.80311586 -2902648.68286716,-7020831.40938411 -2902650.75125634)",track,yes,,,,,,,,,
"LINESTRING (-7019874.80654043 -2901758.74601203,-7019872.1160273 -2901744.64560519,-7019869.36914946 -2901724.13025355,-7019864.74633023 -2901707.48857441,-7019855.91684492 -2901687.97902186,-7019849.41626722 -2901678.41857904,-7019835.8321615 -2901667.00186804,-7019817.42632758 -2901654.01874937,-7019791.63172275 -2901641.44308911,-7019776.75293299 -2901629.40357541,-7019767.94577139 -2901613.11403225,-7019757.47759608 -2901588.82449274,-7019750.87565398 -2901566.40997397,-7019744.29609391 -2901547.21519548,-7019738.69965299 -2901530.88862698,-7019732.1424703 -2901514.91360503,-7019728.7961118 -2901498.90141596,-7019723.23995507 -2901485.78843802)",track,yes,,,,,,,,,
"LINESTRING (-7019426.95470142 -2902363.17596599,-7019905.03719802 -2902654.90357137,-7019997.67293196 -2902686.79212173)",track,yes,,,,,,,,,
"LINESTRING (-7019823.6266822 -2901784.96854637,-7019792.08377306 -2901774.37260314,-7019764.41167481 -2901768.87767318,-7019737.30035123 -2901752.45904903,-7019719.20653115 -2901737.23063443,-7019712.66586586 -2901724.45678588,-7019720.30988986 -2901715.38939578,-7019735.01311562 -2901708.16607115,-7019753.57285516 -2901699.63480676,-7019772.13262589 -2901691.10349898,-7019789.36900834 -2901678.71108841,-7019792.38833934 -2901656.20956792,-7019791.63172275 -2901641.44308911)",track,yes,,,,,,,,,
"LINESTRING (-7019123.67194318 -2901909.20840679,-7019327.1630615 -2901851.14199078,-7019692.81677887 -2901732.32204693,-7019836.47676475 -2902033.18528257)",track,yes,,,,,,,,,
"LINESTRING (-7019536.10199538 -2902308.81456056,-7019327.1630615 -2901851.14199078)",track,yes,,,,,,,,,
"LINESTRING (-7019123.67194318 -2901909.20840679,-7019114.49597841 -2901792.18420886,-7019045.47902002 -2901771.31225329,-7018982.1153833 -2901812.02792432,-7019012.34100978 -2901990.47258601,-7019031.34520436 -2902038.27332826)",track,yes,,,,,,,,,
"LINESTRING (-7019655.26501819 -2900348.39867925,-7019887.65826787 -2900442.05785001,-7020207.89135137 -2900566.63388369,-7020267.1691646 -2900589.13168104,-7020342.46330673 -2900623.29770443,-7020502.43264949 -2900666.89364731,-7020784.67528032 -2900715.84755212)",track,yes,,,,,,,,,
"LINESTRING (-7019876.43360704 -2900768.54587549,-7019887.65826787 -2900442.05785001,-7019997.9564282 -2900165.39557148,-7020179.47543783 -2899709.99153304)",track,yes,,,,,,,,,
"LINESTRING (-7019079.76505571 -2900754.81456181,-7019100.35663014 -2900577.98722239,-7019154.15349446 -2900499.34034128,-7019196.70125411 -2900417.02498323)",track,yes,,,,,,,,,
"LINESTRING (-7018492.67531191 -2900895.55865427,-7018981.86227488 -2901026.33819215)",track,yes,,,,,,,,,
"LINESTRING (-7018573.3697855 -2900529.52651769,-7019079.76505571 -2900754.81456181)",track,yes,,,,,,,,,
"LINESTRING (-7020306.41039563 -2900288.28872538,-7019997.9564282 -2900165.39557148,-7019737.6713649 -2900067.56126841,-7019392.39196783 -2899942.74828887)",track,yes,,,,,,,,,
"LINESTRING (-7019499.26988922 -2900590.88067984,-7019550.89892864 -2900525.16827661,-7019590.16083848 -2900489.31139283,-7019655.26501819 -2900348.39867925,-7019658.59543167 -2900318.05862631,-7019737.6713649 -2900067.56126841,-7019825.03960924 -2899766.13074987,-7019885.83181605 -2899602.63586745,-7019969.26466242 -2899324.85244519,-7020329.29081472 -2899098.86573637)",track,yes,,,,,,,,,
"LINESTRING (-7019345.76504912 -2900202.65156281,-7019310.64343756 -2900490.05574438)",track,yes,,,,,,,,,
"LINESTRING (-7019077.42332768 -2900113.19865226,-7019109.69046234 -2900110.60717871,-7019204.0157518 -2900147.3902244,-7019345.76504912 -2900202.65156281,-7019658.59543167 -2900318.05862631)",track,yes,,,,,,,,,
"LINESTRING (-7019204.0157518 -2900147.3902244,-7019389.6466442 -2899679.26164763)",track,yes,,,,,,,,,
"LINESTRING (-7019825.03960924 -2899766.13074987,-7019619.90416439 -2899689.16050537)",track,yes,,,,,,,,,
"LINESTRING (-7019609.13051497 -2899377.19915162,-7019575.56840357 -2899401.70303758,-7019604.98313444 -2899505.41396091,-7019590.23021761 -2899522.52735401,-7019642.04579105 -2899573.34800236,-7019619.90416439 -2899689.16050537,-7019593.63679065 -2899742.86916287,-7019389.6466442 -2899679.26164763,-7018878.35721966 -2899439.09585892,-7018805.71440113 -2899397.76570839)",track,yes,,,,,,,,,
"LINESTRING (-7020528.02582219 -2897249.28514109,-7020855.25072826 -2897221.66704037)",track,yes,,,,,,,,,
"LINESTRING (-7020470.40370619 -2897006.3962305,-7020528.02582219 -2897249.28514109,-7020533.041453 -2897293.92398527,-7020566.63677978 -2897431.7618123,-7020600.8282755 -2897555.94601862)",track,yes,,,,,,,,,
"LINESTRING (-7020185.27309259 -2897712.79069242,-7020126.24059396 -2897425.74133994,-7020051.03716936 -2897111.64194087,-7020223.23432118 -2897062.50983623,-7020352.4547148 -2897033.37166507,-7020470.40370619 -2897006.3962305,-7020551.93723795 -2896988.55580408,-7020728.89256224 -2896953.2421204,-7020878.36172856 -2896928.56715016)",track,yes,,,,,,,,,
"LINESTRING (-7020431.48656909 -2897313.53000844,-7020533.041453 -2897293.92398527)",track,yes,,,,,,,,,
"LINESTRING (-7020551.93723795 -2896988.55580408,-7020567.4416694 -2896708.39155933,-7020690.08442442 -2896690.11371118,-7020895.487933 -2896658.1334078)",track,yes,,,,,,,,,
"LINESTRING (-7020690.08442442 -2896690.11371118,-7020728.89256224 -2896953.2421204)",track,yes,,,,,,,,,
"LINESTRING (-7020352.4547148 -2897033.37166507,-7020431.48656909 -2897313.53000844,-7020468.66678924 -2897451.83543522,-7020500.23332608 -2897593.80577633)",track,yes,,,,,,,,,
"LINESTRING (-7019778.30966606 -2897092.47773814,-7019432.27890055 -2897146.19416469)",track,yes,,,,,,,,,
"LINESTRING (-7019847.67358226 -2899077.75484475,-7019745.6753653 -2899045.96771932,-7019584.80035509 -2898977.80512647,-7019513.43996921 -2898985.22783176,-7019478.709432 -2898949.13898697,-7019427.6815963 -2898930.67722731)",track,yes,,,,,,,,,
"LINESTRING (-7019969.26466242 -2899324.85244519,-7019699.62806587 -2899205.18580345,-7019457.89153017 -2899098.83062402,-7019424.27034097 -2899070.93210147,-7019420.84980248 -2899030.9125187,-7019427.6815963 -2898930.67722731,-7019423.15682338 -2898882.424185,-7019367.75303282 -2898831.13949433,-7019316.6008794 -2898797.26180166,-7019292.01858223 -2898805.74003186,-7019266.58863921 -2898836.836858,-7019213.24766584 -2898846.64004461,-7019142.33968351 -2898845.33586364,-7019114.98469136 -2898830.73799284,-7019068.88281007 -2898846.63779504)",track,yes,,,,,,,,,
"LINESTRING (-7019037.10693705 -2899112.53043626,-7018878.35721966 -2899439.09585892)",track,yes,,,,,,,,,
"LINESTRING (-7018041.71137363 -2898650.56268364,-7018377.84946154 -2898733.79328321,-7018691.23701306 -2898915.86484157,-7018974.24088674 -2899076.77237317,-7019037.10693705 -2899112.53043626,-7019609.13051497 -2899377.19915162,-7019699.62806587 -2899205.18580345)",track,yes,,,,,,,,,
"LINESTRING (-7018974.24088674 -2899076.77237317,-7019068.88281007 -2898846.63779504,-7019097.51134892 -2898769.7868095,-7019085.8235487 -2898725.75355668,-7019108.05384308 -2898698.28897983,-7019126.30823845 -2898653.40547959,-7019216.47933441 -2898565.6247797,-7019246.32831489 -2898512.40293185,-7019263.26561667 -2898451.6075392,-7019241.3571928 -2898412.80504742,-7019205.89003879 -2898409.57931468,-7019178.12750279 -2898348.76370913,-7019076.19108726 -2898322.1083877,-7019018.35643331 -2898288.83391138,-7018971.46320322 -2898272.38471121,-7018808.27752643 -2898292.61929065,-7018713.21751202 -2898291.05968424,-7018657.8775427 -2898262.88867415)",track,yes,,,,,,,,,
"LINESTRING (-7018850.06393495 -2898567.49059983,-7018691.23701306 -2898915.86484157,-7018583.20015355 -2899268.51658513)",track,yes,,,,,,,,,
"LINESTRING (-7019141.90262607 -2898010.26326098,-7018912.08833817 -2898028.49122119,-7018594.94401055 -2898065.78825254)",track,yes,,,,,,,,,
"LINESTRING (-7018875.28674077 -2897871.19294874,-7018912.08833817 -2898028.49122119)",track,yes,,,,,,,,,
"LINESTRING (-7018686.99689976 -2897312.84042544,-7019005.28327665 -2897228.75687289)",track,yes,,,,,,,,,
"LINESTRING (-7017911.32932989 -2898125.51791196,-7018004.92211436 -2898137.87727716,-7018144.69590797 -2898204.68947146,-7018501.67779533 -2898378.58510123,-7018850.06393495 -2898567.49059983,-7019108.05384308 -2898698.28897983)",track,yes,,,,,,,,,
"LINESTRING (-7018027.74174583 -2898459.65370976,-7018417.57649375 -2898514.05665448)",track,yes,,,,,,,,,
"LINESTRING (-7018236.44977402 -2897897.56213968,-7018263.26745919 -2897790.46042636,-7018292.90500479 -2897771.64192721,-7018305.97348595 -2897739.66905548,-7018385.81331245 -2897646.87322242)",track,yes,,,,,,,,,
"LINESTRING (-7025676.0461217 -2908986.03750833,-7025682.17420545 -2909255.23062376)",track,yes,,,,,,,,,
"LINESTRING (-7025916.33688882 -2908980.1711057,-7025676.0461217 -2908986.03750833,-7025404.58940056 -2908986.32299276,-7025419.984565 -2909261.70136303)",track,yes,,,,,,,,,
"LINESTRING (-7024565.37846948 -2902109.81496781,-7024854.53486208 -2902250.85483577)",track,yes,,,,,,,,,
"LINESTRING (-7022553.50216922 -2903508.78258861,-7022673.67622124 -2903754.28311169,-7022717.42534975 -2903761.55529708,-7022854.61231208 -2903755.56282839,-7022957.4110485 -2903754.5394555,-7023041.36007776 -2903773.74112827,-7023087.24950557 -2903792.28674369,-7023270.75400742 -2903790.97905074,-7023353.55549748 -2903796.82022447,-7023430.33313324 -2903820.22028369,-7024000.0686245 -2904032.99671785)",track,yes,,,,,,,,,
"LINESTRING (-7022062.14120542 -2903830.79309037,-7022092.37779003 -2903883.93967872,-7022116.79005936 -2903980.31570725,-7022117.11069941 -2904021.42981487,-7022132.28851573 -2904120.96345261,-7022123.26790499 -2904149.83046036,-7022141.64971125 -2904198.48383577,-7022302.41181352 -2904729.5761096,-7022294.16439023 -2904769.48445156)",track,yes,,,,,,,,,
"LINESTRING (-7023256.17771905 -2903191.30186635,-7023345.54970811 -2903246.43060837,-7023348.29560247 -2903460.22205876,-7023348.71238085 -2903511.61345425)",track,yes,,,,,,,,,
"LINESTRING (-7023348.71238085 -2903511.61345425,-7023134.48333733 -2903528.66571914,-7023054.80008282 -2903526.89561883,-7023064.69456376 -2903736.48831067,-7023041.36007776 -2903773.74112827)",track,yes,,,,,,,,,
"LINESTRING (-7023051.68823327 -2903236.432348,-7022914.22957113 -2902775.27391845,-7022656.31562093 -2902864.08533454,-7022343.73240001 -2902971.71643911,-7022384.85527873 -2903267.26787562,-7022427.1892414 -2903571.65443221)",track,yes,,,,,,,,,
"LINESTRING (-7022656.31562093 -2902864.08533454,-7022673.31456307 -2902928.78489845,-7022696.47278712 -2902996.38125572,-7022732.02038025 -2903070.03485428,-7022743.07286814 -2903102.29755048,-7022744.30018076 -2903125.93410291,-7022703.39383266 -2903152.04759574,-7022655.19069931 -2903166.91637393,-7022589.59329668 -2903191.22827208,-7022519.3857562 -2903217.10651355,-7022448.73094922 -2903251.73350494,-7022384.85527873 -2903267.26787562)",track,yes,,,,,,,,,
"LINESTRING (-7022748.66335406 -2900326.39785828,-7022801.07963737 -2900263.65964497,-7022831.83669568 -2900253.05714739,-7022880.88057817 -2900272.75908058)",track,yes,,,,,,,,,
"LINESTRING (-7021923.39378338 -2904884.77242189,-7021969.21335108 -2904884.71630114,-7022071.09938998 -2904835.90889611,-7022294.16439023 -2904769.48445156,-7022366.83162638 -2904730.72747705,-7022396.1330522 -2904730.96746587,-7022503.22417984 -2904752.51465686,-7022544.81087265 -2904748.50741097,-7022633.88923725 -2904702.39638985,-7022682.20881574 -2904702.96054199)",track,,Hope Land,,40,,,,,,
"LINESTRING (-7022141.64971125 -2904198.48383577,-7022115.82399399 -2904248.57488161,-7021728.06459075 -2904390.89182957)",track,yes,,,,,,,,,
"LINESTRING (-7022978.34286039 -2902036.20903805,-7022974.65665333 -2901697.49542197,-7022976.25584101 -2901641.97326544,-7022984.17239573 -2901604.88102966,-7023021.95718873 -2901574.69097852,-7023029.96895477 -2901547.8689271)",track,yes,,,,,,,,,
"LINESTRING (-7022407.2269065 -2901757.49728142,-7022766.46301532 -2901722.04342962)",track,yes,,,,,,,,,
"LINESTRING (-7022668.44471881 -2901234.31021581,-7022766.46301532 -2901722.04342962,-7022830.92213865 -2902060.58413709)",track,yes,,,,,,,,,
"LINESTRING (-7022331.94227629 -2901257.90386819,-7022365.80009157 -2901486.01423194,-7022407.2269065 -2901757.49728142,-7022412.22861272 -2901785.87957503,-7022456.46507701 -2902100.13305047,-7022473.69733086 -2902162.92096459,-7022463.66931936 -2902238.79958802)",track,yes,,,,,,,,,
"LINESTRING (-7022046.59304504 -2901836.32756578,-7022412.22861272 -2901785.87957503)",track,yes,,,,,,,,,
"LINESTRING (-7022365.80009157 -2901486.01423194,-7021999.69337481 -2901535.2619613)",track,yes,,,,,,,,,
"LINESTRING (-7022051.4825655 -2901265.39696045,-7022043.54642235 -2901395.60284062,-7021999.69337481 -2901535.2619613,-7022028.6716585 -2901730.57813985)",track,yes,,,,,,,,,
"LINESTRING (-7022426.78989694 -2900579.8623901,-7022409.4638495 -2900767.93559165,-7022392.83222 -2900983.28228518,-7022319.36165327 -2900984.56100954)",track,yes,,,,,,,,,
"LINESTRING (-7022051.4825655 -2901265.39696045,-7022051.49037638 -2901077.95894301,-7022116.25739782 -2901062.34448501,-7022163.46841176 -2901026.25229577,-7022215.64119132 -2900997.97096452,-7022319.36165327 -2900984.56100954)",track,yes,,,,,,,,,
"LINESTRING (-7021678.72427859 -2901278.43617144,-7021700.43333456 -2901739.15604023)",track,yes,,,,,,,,,
"LINESTRING (-7021550.38899144 -2901743.94346031,-7021511.10167096 -2901527.84656748,-7021487.39317185 -2901286.29317149)",track,yes,,,,,,,,,
"LINESTRING (-7018564.97033453 -2911816.80773735,-7018535.06359766 -2911835.48849426,-7018521.99560559 -2911846.68849397,-7018512.83068025 -2911857.59748016,-7018499.47314167 -2911887.65305905,-7018493.26547824 -2911919.01571742,-7018480.12874965 -2911948.19410762,-7018410.90816105 -2912037.9198525,-7018383.17467268 -2912067.5430678,-7018328.09315335 -2912135.77769013,-7018249.14212045 -2912245.72247885,-7018221.07376717 -2912319.1734581,-7018211.17586334 -2912352.33360241,-7018203.07143521 -2912364.76763374,-7018182.57948942 -2912384.11991997,-7018150.42193073 -2912400.77553141,-7018116.29474525 -2912422.62567757)",track,,,,,,,,,,
"LINESTRING (-7018838.01810492 -2911716.76229949,-7018813.97278918 -2911722.01058933,-7018786.86178437 -2911714.87429008,-7018763.67624901 -2911715.78041464,-7018721.26954412 -2911732.66838109,-7018672.49452543 -2911765.25866316,-7018631.34571431 -2911787.59039928,-7018595.82349743 -2911805.65002329,-7018564.97033453 -2911816.80773735,-7018540.87400555 -2911813.34210818,-7018505.75838576 -2911817.16904853,-7018491.16935389 -2911815.70172817,-7018488.20811665 -2911795.00274729,-7018494.55536071 -2911746.45846964,-7018512.43872251 -2911688.67721778,-7018521.2756144 -2911645.72925847,-7018520.83763803 -2911608.32517964,-7018486.02662865 -2911554.52573359,-7018443.90948652 -2911510.27950057,-7018421.7947293 -2911486.76237123,-7018420.78086947 -2911468.31257688)",track,,,,,,,,,,
"LINESTRING (-7020385.26349535 -2911178.30199235,-7020319.88178526 -2911233.34615156,-7020263.71014059 -2911285.22951078,-7020230.22977974 -2911348.231972,-7020203.71124948 -2911376.21413076,-7020120.30585527 -2911433.1644801,-7020082.48703145 -2911459.00200384,-7020045.28122594 -2911500.94418645,-7020014.88168492 -2911562.88668549,-7019966.88895353 -2911608.5282272,-7019902.68823994 -2911687.20111306)",track,yes,,,,,,,,,
"LINESTRING (-7020181.23442581 -2910921.02270796,-7020085.37972816 -2910991.80596477,-7020017.82248796 -2911030.43920684,-7019947.63989421 -2911058.91770023,-7019879.07092194 -2911102.08880068,-7019820.17951272 -2911130.86349446,-7019745.00745174 -2911182.42210351,-7019650.29143163 -2911232.07579221)",track,yes,,,,,,,,,
"LINESTRING (-7019339.12234141 -2911032.38056757,-7019338.0400742 -2911064.27048408,-7019338.32382827 -2911102.8007796,-7019347.58139456 -2911142.52577904,-7019367.17336327 -2911187.31414852,-7019404.65295592 -2911221.65082929,-7019410.08216236 -2911262.71010433,-7019430.96153 -2911311.33095403,-7019452.99047183 -2911338.10685824,-7019494.24393089 -2911358.28754218,-7019538.04109063 -2911385.97893802,-7019594.84759759 -2911426.5698387,-7019644.04569368 -2911482.63393603,-7019659.78428551 -2911528.7462515,-7019671.68206123 -2911576.15567317,-7019651.40809031 -2911617.44442664,-7019650.53829721 -2911677.82195794,-7019669.25729918 -2911782.99096245,-7019687.79017298 -2911862.4581365,-7019695.92319475 -2911924.06216567,-7019704.04944176 -2911985.6479254,-7019741.72303046 -2912045.66767716,-7019797.0264874 -2912056.7601059,-7019860.12355367 -2912078.02171286,-7019933.43701132 -2912091.50605979,-7019978.44273104 -2912097.52187608,-7019985.04258773 -2912136.04481223,-7019967.91086304 -2912167.66607022,-7019952.74983242 -2912205.06310853,-7019940.78209251 -2912239.20736653,-7019945.41728273 -2912259.06892425,-7019958.47492309 -2912291.06201475,-7019983.12548129 -2912325.53134364,-7020045.48336431 -2912319.1665849,-7020103.29951276 -2912315.38676147)",track,,Old Indian Trail,,,,,,,,
"LINESTRING (-7020120.30585527 -2911433.1644801,-7019947.63989421 -2911058.91770023,-7019948.8116843 -2911007.00106886,-7019836.98841016 -2910773.5597514)",track,yes,,,,,,,,,
"LINESTRING (-7019096.88436914 -2910822.07578104,-7019070.8462273 -2910834.91436625,-7019025.76325228 -2910853.81535232,-7018989.97728383 -2910879.8400771,-7018784.35262951 -2911060.55926926,-7018759.85476136 -2911084.41453558,-7018733.09433697 -2911151.9438335,-7018724.23578426 -2911206.48920662,-7018731.33253214 -2911267.55861299,-7018746.47935104 -2911301.84933241,-7018776.49850319 -2911334.44839285,-7018817.37241491 -2911373.63740219,-7018843.33161056 -2911414.51236962,-7018849.89398042 -2911438.72307264,-7018856.52624453 -2911463.19744326,-7018833.69431439 -2911507.06563739,-7018816.62009254 -2911562.70286471,-7018812.29943152 -2911605.39776094,-7018824.01520932 -2911664.88269149,-7018838.01810492 -2911716.76229949,-7018843.51406641 -2911737.14756929,-7018860.16509426 -2911765.76633622,-7018900.18430338 -2911832.71886615,-7018911.32502526 -2911885.53951659,-7018910.53093957 -2911993.93845822,-7018900.41111561 -2912165.62766634,-7018901.1435424 -2912197.9804596,-7018910.65047061 -2912235.93219755,-7018987.0557646 -2912364.20417683,-7018973.87571877 -2912391.03509317,-7018956.54974269 -2912410.70004524,-7018916.03943268 -2912422.88630419,-7018869.31562562 -2912426.89000922,-7018812.35154263 -2912436.13089607,-7018786.61848732 -2912431.21107804,-7018765.3656999 -2912404.17008155,-7018740.6248112 -2912392.06912928,-7018705.71740247 -2912395.45202307,-7018689.33188255 -2912402.79646699,-7018663.14053964 -2912406.62129859,-7018627.77476953 -2912418.74852411,-7018607.34001307 -2912434.34288026,-7018578.08533618 -2912439.21806101,-7018526.30046133 -2912453.54451424,-7018468.87374255 -2912471.51050444,-7018419.17347233 -2912492.00375673,-7018369.62687186 -2912533.00733228,-7018306.37323444 -2912523.80023251,-7018238.99474277 -2912485.25588819,-7018186.96768314 -2912463.61339922,-7018116.29474525 -2912422.62567757,-7018079.18032211 -2912404.45705641,-7018027.22249967 -2912393.10404218,-7017940.37721899 -2912390.28388598,-7017812.4507075 -2912387.80876148,-7017712.75778846 -2912382.51359758)",track,yes,,,,,,,,,
"LINESTRING (-7020029.72834555 -2910654.03226994,-7020114.64069156 -2910624.66592255,-7020183.79074735 -2910590.63939309,-7020274.99916191 -2910555.90560304,-7020342.94730287 -2910498.2472046,-7020417.55102116 -2910440.02971823,-7020495.46785366 -2910411.56118532,-7020565.22426015 -2910394.4832227)",track,yes,,,,,,,,,
"LINESTRING (-7023581.22387111 -2905557.02736776,-7023519.43206775 -2905415.21551185,-7023460.53399655 -2905277.65327437,-7023444.70105558 -2905225.13223532,-7023445.28896173 -2905197.00519181,-7023458.36549894 -2905185.00118501,-7023476.33790377 -2905182.56102914,-7023491.47780701 -2905185.94822723,-7023514.09520386 -2905203.39889615,-7023572.30095452 -2905230.61003685,-7023610.44278376 -2905240.04734697,-7023636.41598175 -2905232.71644931,-7023652.05054236 -2905218.76302289,-7023697.28096996 -2905107.64295711)",track,,,,,,,,,,
"LINESTRING (-7019466.23811516 -2909253.78287725,-7019346.36152858 -2909026.70504038)",track,yes,,,,,,,,,
"LINESTRING (-7019466.22373847 -2908975.22745169,-7019342.88041426 -2908689.70864706)",track,yes,,,,,,,,,
"LINESTRING (-7019838.08477848 -2908394.28283619,-7019749.69266111 -2908462.41705423,-7019537.77418185 -2908571.25230458,-7019504.48043956 -2908584.41401053,-7019342.88041426 -2908689.70864706,-7019026.4177702 -2908909.97202018,-7018723.92712873 -2909135.71469718,-7018632.08812444 -2909223.89746435,-7018668.99879713 -2909281.6160879,-7018738.76629867 -2909269.65967967,-7018922.25879412 -2909208.37962929,-7019118.97179806 -2909130.53734088,-7019346.36152858 -2909026.70504038,-7019466.22373847 -2908975.22745169,-7019582.47280272 -2908923.30442639,-7019637.79206014 -2908899.14839632)",track,yes,,,,,,,,,
"LINESTRING (-7018979.38171279 -2910462.21972823,-7018946.31545767 -2910467.07528019,-7018875.83448063 -2910495.29079117,-7018795.28929954 -2910527.96653327)",track,,,,,,,,,,
"LINESTRING (-7019011.87425653 -2909442.40277216,-7018922.25879412 -2909208.37962929)",track,yes,,,,,,,,,
"LINESTRING (-7019364.41971786 -2908124.35685595,-7019334.19295371 -2908099.58073667,-7019252.24912636 -2908032.42404566,-7019225.99080894 -2908025.99203765,-7019204.47751713 -2908033.38294247,-7019186.13284057 -2908055.13820443,-7019053.73996901 -2908215.63181448,-7019032.92789964 -2908250.25462673,-7019026.43512394 -2908276.52676452,-7019029.28382602 -2908315.02185327,-7019018.70891317 -2908344.40159136,-7018999.85994071 -2908364.62310552,-7018881.7454603 -2908511.6127771,-7018900.67953592 -2908572.05445878,-7018979.86816785 -2908793.77394957)",track,yes,,,,,,,,,
"LINESTRING (-7019689.71036065 -2906592.72130321,-7019739.59386692 -2906733.53541821,-7019765.52271047 -2906764.10278303,-7019792.18585982 -2906756.66393329,-7019932.9901099 -2906691.08122962,-7019965.96502571 -2906636.83224773,-7019988.80208814 -2906598.07054489,-7020033.31765713 -2906572.4705564,-7020019.61675255 -2906527.38108748)",track,yes,,,,,,,,,
"LINESTRING (-7019086.64934275 -2906998.08193896,-7018924.90503913 -2907077.71530054,-7018805.0773404 -2907129.19299537)",track,yes,,,,,,,,,
